probability,move,scenario_no,loss,move_no
[0.150413],3,7,[2.9405055],31818
[0.15066092],3,7,[2.9404826],31819
[0.21507028],3,13,[2.9440825],31820
[0.14013916],15,5,[2.9408605],31821
[0.14004031],15,5,[2.940842],31822
[0.15966356],15,6,[2.9368339],31823
[0.12961374],3,2,[2.9853196],31824
[0.13160892],15,11,[2.9468646],31825
[0.1482026],15,16,[2.9685247],31826
[0.13281876],15,1,[2.941244],31827
[0.13275611],15,1,[2.9412305],31828
[0.28654835],3,3,[2.7122922],31829
[0.1299554],3,4,[2.9763508],31830
[0.13246784],15,1,[2.941138],31831
[0.13031626],3,4,[2.9763446],31832
[0.13743548],3,17,[2.9405808],31833
[0.21929823],3,12,[2.9710574],31834
[0.13209233],15,1,[2.9409723],31835
[0.14739974],15,16,[2.9685094],31836
[0.21881625],3,13,[2.9441128],31837
[0.13723715],15,9,[2.9386487],31838
[0.13955416],15,18,[2.9536285],31839
[0.13712205],15,9,[2.9386294],31840
[0.1303495],15,11,[2.9468443],31841
[0.16408835],15,15,[2.8335438],31842
[0.13646984],15,19,[2.980665],31843
[0.13719416],15,9,[2.9385045],31844
[0.13964343],15,18,[2.9535778],31845
[0.16439228],15,15,[2.8332417],31846
[0.16457848],15,15,[2.8330564],31847
[0.21972986],3,12,[2.971031],31848
[0.13940684],15,8,[2.921265],31849
[0.1397565],15,5,[2.9408243],31850
[0.13017567],3,4,[2.9763048],31851
[0.14444512],15,14,[2.9437017],31852
[0.144595],15,14,[2.9437022],31853
[0.14040898],15,5,[2.9408402],31854
[0.14911203],15,16,[2.9685092],31855
[0.28804395],3,3,[2.7108178],31856
[0.16059917],15,6,[2.9370418],31857
[0.16631179],15,15,[2.8313334],31858
[0.14169188],15,18,[2.9534686],31859
[0.13396578],15,1,[2.9407454],31860
[0.1395315],15,9,[2.93822],31861
[0.15245758],3,7,[2.940663],31862
[0.1411819],15,5,[2.9407828],31863
[0.13291895],15,11,[2.9468927],31864
[0.13915604],15,19,[2.980703],31865
[0.13986582],15,9,[2.9381537],31866
[0.1413753],15,5,[2.9407153],31867
[0.16151069],15,6,[2.9369853],31868
[0.14576294],15,14,[2.9436555],31869
